air conditioner worker_100...Round 1 ...
Round 3 ...
digital camera worker_100...Round 1 ...
Constraint 1: x rln y <-> y rln x	(('mode dial', 'next to', 'flash'), True)	(('flash', 'next to', 'mode dial'), True)
Constraint 1: x rln y <-> y rln x	(('mode dial', 'next to', 'power switch'), True)	(('power switch', 'next to', 'mode dial'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('flash', 'above', 'flash button'), True)	(('flash button', 'above', 'flash'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('flash', 'above', 'flash button'), True)	(('flash button', 'below', 'flash'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('flash button', 'above', 'lens release'), True)	(('lens release', 'above', 'flash button'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('flash button', 'above', 'lens release'), True)	(('lens release', 'below', 'flash button'), True)
Constraint 1: x rln y <-> y rln x	(('lens release', 'next to', 'lens'), True)	(('lens', 'next to', 'lens release'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('power switch', 'above', 'shutter button'), True)	(('shutter button', 'above', 'power switch'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('power switch', 'above', 'shutter button'), True)	(('shutter button', 'below', 'power switch'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('settings', 'behind', 'lens'), True)	(('lens', 'behind', 'settings'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('settings', 'behind', 'lens'), True)	(('lens', 'in front of', 'settings'), True)
Constraint 4 (True antecedent)	('flash', 'above', 'flash button')('flash button', 'above', 'lens release')	(('flash', 'above', 'lens release'), True)
Constraint 4 (True antecedent)	('lens release', 'below', 'flash button')('flash button', 'below', 'flash')	(('lens release', 'below', 'flash'), True)
Round 2 ...
Constraint 3: x rln y <-> y inverse(rln) x	(('flash button', 'above', 'flash'), False)	(('flash', 'below', 'flash button'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('lens release', 'above', 'flash button'), False)	(('flash button', 'below', 'lens release'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('shutter button', 'above', 'power switch'), False)	(('power switch', 'below', 'shutter button'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('lens', 'behind', 'settings'), False)	(('settings', 'in front of', 'lens'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('flash', 'above', 'lens release'), True)	(('lens release', 'above', 'flash'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('lens release', 'below', 'flash'), True)	(('flash', 'below', 'lens release'), False)
Round 3 ...
digital camera worker_105...Round 1 ...
Constraint 1: x rln y <-> y rln x	(('power button', 'next to', 'shutter button'), True)	(('shutter button', 'next to', 'power button'), True)
Constraint 1: x rln y <-> y rln x	(('power button', 'next to', 'mode dial'), True)	(('mode dial', 'next to', 'power button'), True)
Constraint 1: x rln y <-> y rln x	(('mode dial', 'next to', 'flash'), True)	(('flash', 'next to', 'mode dial'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('flash', 'above', 'lens release'), True)	(('lens release', 'above', 'flash'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('flash', 'above', 'lens release'), True)	(('lens release', 'below', 'flash'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('lens release', 'behind', 'lens'), True)	(('lens', 'behind', 'lens release'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('lens release', 'behind', 'lens'), True)	(('lens', 'in front of', 'lens release'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('lens release', 'behind', 'shutter'), True)	(('shutter', 'behind', 'lens release'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('lens release', 'behind', 'shutter'), True)	(('shutter', 'in front of', 'lens release'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('display', 'behind', 'lens release'), True)	(('lens release', 'behind', 'display'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('display', 'behind', 'lens release'), True)	(('lens release', 'in front of', 'display'), True)
Constraint 1: x rln y <-> y rln x	(('display', 'next to', 'settings'), True)	(('settings', 'next to', 'display'), True)
Constraint 4 (True antecedent)	('display', 'behind', 'lens release')('lens release', 'behind', 'lens')	(('display', 'behind', 'lens'), True)
Constraint 4 (True antecedent)	('display', 'behind', 'lens release')('lens release', 'behind', 'shutter')	(('display', 'behind', 'shutter'), True)
Constraint 4 (True antecedent)	('lens', 'in front of', 'lens release')('lens release', 'in front of', 'display')	(('lens', 'in front of', 'display'), True)
Constraint 4 (True antecedent)	('shutter', 'in front of', 'lens release')('lens release', 'in front of', 'display')	(('shutter', 'in front of', 'display'), True)
Round 2 ...
Constraint 3: x rln y <-> y inverse(rln) x	(('lens release', 'above', 'flash'), False)	(('flash', 'below', 'lens release'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('lens', 'behind', 'lens release'), False)	(('lens release', 'in front of', 'lens'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('shutter', 'behind', 'lens release'), False)	(('lens release', 'in front of', 'shutter'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('lens release', 'behind', 'display'), False)	(('display', 'in front of', 'lens release'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('display', 'behind', 'lens'), True)	(('lens', 'behind', 'display'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('display', 'behind', 'shutter'), True)	(('shutter', 'behind', 'display'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('lens', 'in front of', 'display'), True)	(('display', 'in front of', 'lens'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('shutter', 'in front of', 'display'), True)	(('display', 'in front of', 'shutter'), False)
Round 3 ...
elevator worker_101...Round 1 ...
Constraint 2: x rln y -> NOT(y rln x)	(('ceiling and lighting', 'above', 'floor indicator'), True)	(('floor indicator', 'above', 'ceiling and lighting'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('ceiling and lighting', 'above', 'floor indicator'), True)	(('floor indicator', 'below', 'ceiling and lighting'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('ceiling and lighting', 'above', 'door cladding'), True)	(('door cladding', 'above', 'ceiling and lighting'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('ceiling and lighting', 'above', 'door cladding'), True)	(('door cladding', 'below', 'ceiling and lighting'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('ceiling and lighting', 'above', 'panels'), True)	(('panels', 'above', 'ceiling and lighting'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('ceiling and lighting', 'above', 'panels'), True)	(('panels', 'below', 'ceiling and lighting'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('panels', 'above', 'handrails'), True)	(('handrails', 'above', 'panels'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('panels', 'above', 'handrails'), True)	(('handrails', 'below', 'panels'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('floor indicator', 'above', 'car operating panel'), True)	(('car operating panel', 'above', 'floor indicator'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('floor indicator', 'above', 'car operating panel'), True)	(('car operating panel', 'below', 'floor indicator'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('car operating panel', 'above', 'toe kick'), True)	(('toe kick', 'above', 'car operating panel'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('car operating panel', 'above', 'toe kick'), True)	(('toe kick', 'below', 'car operating panel'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('door cladding', 'above', 'flooring'), True)	(('flooring', 'above', 'door cladding'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('door cladding', 'above', 'flooring'), True)	(('flooring', 'below', 'door cladding'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('handrails', 'above', 'flooring'), True)	(('flooring', 'above', 'handrails'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('handrails', 'above', 'flooring'), True)	(('flooring', 'below', 'handrails'), True)
Constraint 1: x rln y <-> y rln x	(('door cladding', 'next to', 'toe kick'), True)	(('toe kick', 'next to', 'door cladding'), True)
Constraint 4 (True antecedent)	('ceiling and lighting', 'above', 'floor indicator')('floor indicator', 'above', 'car operating panel')	(('ceiling and lighting', 'above', 'car operating panel'), True)
Constraint 4 (True antecedent)	('ceiling and lighting', 'above', 'door cladding')('door cladding', 'above', 'flooring')	(('ceiling and lighting', 'above', 'flooring'), True)
Constraint 4 (True antecedent)	('ceiling and lighting', 'above', 'panels')('panels', 'above', 'handrails')	(('ceiling and lighting', 'above', 'handrails'), True)
Constraint 4 (True antecedent)	('panels', 'above', 'handrails')('handrails', 'above', 'flooring')	(('panels', 'above', 'flooring'), True)
Constraint 4 (True antecedent)	('floor indicator', 'above', 'car operating panel')('car operating panel', 'above', 'toe kick')	(('floor indicator', 'above', 'toe kick'), True)
Constraint 4 (True antecedent)	('handrails', 'below', 'panels')('panels', 'below', 'ceiling and lighting')	(('handrails', 'below', 'ceiling and lighting'), True)
Constraint 4 (True antecedent)	('car operating panel', 'below', 'floor indicator')('floor indicator', 'below', 'ceiling and lighting')	(('car operating panel', 'below', 'ceiling and lighting'), True)
Constraint 4 (True antecedent)	('toe kick', 'below', 'car operating panel')('car operating panel', 'below', 'floor indicator')	(('toe kick', 'below', 'floor indicator'), True)
Constraint 4 (True antecedent)	('flooring', 'below', 'door cladding')('door cladding', 'below', 'ceiling and lighting')	(('flooring', 'below', 'ceiling and lighting'), True)
Constraint 4 (True antecedent)	('flooring', 'below', 'handrails')('handrails', 'below', 'panels')	(('flooring', 'below', 'panels'), True)
Round 2 ...
Constraint 3: x rln y <-> y inverse(rln) x	(('floor indicator', 'above', 'ceiling and lighting'), False)	(('ceiling and lighting', 'below', 'floor indicator'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('door cladding', 'above', 'ceiling and lighting'), False)	(('ceiling and lighting', 'below', 'door cladding'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('panels', 'above', 'ceiling and lighting'), False)	(('ceiling and lighting', 'below', 'panels'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('handrails', 'above', 'panels'), False)	(('panels', 'below', 'handrails'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('car operating panel', 'above', 'floor indicator'), False)	(('floor indicator', 'below', 'car operating panel'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('toe kick', 'above', 'car operating panel'), False)	(('car operating panel', 'below', 'toe kick'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('flooring', 'above', 'door cladding'), False)	(('door cladding', 'below', 'flooring'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('flooring', 'above', 'handrails'), False)	(('handrails', 'below', 'flooring'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('ceiling and lighting', 'above', 'car operating panel'), True)	(('car operating panel', 'above', 'ceiling and lighting'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('ceiling and lighting', 'above', 'flooring'), True)	(('flooring', 'above', 'ceiling and lighting'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('ceiling and lighting', 'above', 'handrails'), True)	(('handrails', 'above', 'ceiling and lighting'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('panels', 'above', 'flooring'), True)	(('flooring', 'above', 'panels'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('floor indicator', 'above', 'toe kick'), True)	(('toe kick', 'above', 'floor indicator'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('handrails', 'below', 'ceiling and lighting'), True)	(('ceiling and lighting', 'below', 'handrails'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('car operating panel', 'below', 'ceiling and lighting'), True)	(('ceiling and lighting', 'below', 'car operating panel'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('toe kick', 'below', 'floor indicator'), True)	(('floor indicator', 'below', 'toe kick'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('flooring', 'below', 'ceiling and lighting'), True)	(('ceiling and lighting', 'below', 'flooring'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('flooring', 'below', 'panels'), True)	(('panels', 'below', 'flooring'), False)
Constraint 4 (True antecedent)	('ceiling and lighting', 'above', 'floor indicator')('floor indicator', 'above', 'toe kick')	(('ceiling and lighting', 'above', 'toe kick'), True)
Constraint 4 (True antecedent)	('toe kick', 'below', 'car operating panel')('car operating panel', 'below', 'ceiling and lighting')	(('toe kick', 'below', 'ceiling and lighting'), True)
Round 3 ...
Constraint 2: x rln y -> NOT(y rln x)	(('ceiling and lighting', 'above', 'toe kick'), True)	(('toe kick', 'above', 'ceiling and lighting'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('toe kick', 'below', 'ceiling and lighting'), True)	(('ceiling and lighting', 'below', 'toe kick'), False)
Round 4 ...
elevator worker_106...Round 1 ...
Constraint 2: x rln y -> NOT(y rln x)	(('ceiling and lighting', 'above', 'floor indicator'), True)	(('floor indicator', 'above', 'ceiling and lighting'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('ceiling and lighting', 'above', 'floor indicator'), True)	(('floor indicator', 'below', 'ceiling and lighting'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('ceiling and lighting', 'above', 'top band'), True)	(('top band', 'above', 'ceiling and lighting'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('ceiling and lighting', 'above', 'top band'), True)	(('top band', 'below', 'ceiling and lighting'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('top band', 'above', 'panels'), True)	(('panels', 'above', 'top band'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('top band', 'above', 'panels'), True)	(('panels', 'below', 'top band'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('panels', 'above', 'handrails'), True)	(('handrails', 'above', 'panels'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('panels', 'above', 'handrails'), True)	(('handrails', 'below', 'panels'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('handrails', 'above', 'toe kick'), True)	(('toe kick', 'above', 'handrails'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('handrails', 'above', 'toe kick'), True)	(('toe kick', 'below', 'handrails'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('toe kick', 'above', 'flooring'), True)	(('flooring', 'above', 'toe kick'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('toe kick', 'above', 'flooring'), True)	(('flooring', 'below', 'toe kick'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('floor indicator', 'above', 'car operating panel'), True)	(('car operating panel', 'above', 'floor indicator'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('floor indicator', 'above', 'car operating panel'), True)	(('car operating panel', 'below', 'floor indicator'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('door cladding', 'requires', 'car operating panel'), True)	(('car operating panel', 'requires', 'door cladding'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('door cladding', 'requires', 'car operating panel'), True)	(('car operating panel', 'required by', 'door cladding'), True)
Constraint 4 (True antecedent)	('ceiling and lighting', 'above', 'floor indicator')('floor indicator', 'above', 'car operating panel')	(('ceiling and lighting', 'above', 'car operating panel'), True)
Constraint 4 (True antecedent)	('ceiling and lighting', 'above', 'top band')('top band', 'above', 'panels')	(('ceiling and lighting', 'above', 'panels'), True)
Constraint 4 (True antecedent)	('top band', 'above', 'panels')('panels', 'above', 'handrails')	(('top band', 'above', 'handrails'), True)
Constraint 4 (True antecedent)	('panels', 'above', 'handrails')('handrails', 'above', 'toe kick')	(('panels', 'above', 'toe kick'), True)
Constraint 4 (True antecedent)	('handrails', 'above', 'toe kick')('toe kick', 'above', 'flooring')	(('handrails', 'above', 'flooring'), True)
Constraint 4 (True antecedent)	('panels', 'below', 'top band')('top band', 'below', 'ceiling and lighting')	(('panels', 'below', 'ceiling and lighting'), True)
Constraint 4 (True antecedent)	('handrails', 'below', 'panels')('panels', 'below', 'top band')	(('handrails', 'below', 'top band'), True)
Constraint 4 (True antecedent)	('toe kick', 'below', 'handrails')('handrails', 'below', 'panels')	(('toe kick', 'below', 'panels'), True)
Constraint 4 (True antecedent)	('flooring', 'below', 'toe kick')('toe kick', 'below', 'handrails')	(('flooring', 'below', 'handrails'), True)
Constraint 4 (True antecedent)	('car operating panel', 'below', 'floor indicator')('floor indicator', 'below', 'ceiling and lighting')	(('car operating panel', 'below', 'ceiling and lighting'), True)
Round 2 ...
Constraint 3: x rln y <-> y inverse(rln) x	(('floor indicator', 'above', 'ceiling and lighting'), False)	(('ceiling and lighting', 'below', 'floor indicator'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('top band', 'above', 'ceiling and lighting'), False)	(('ceiling and lighting', 'below', 'top band'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('panels', 'above', 'top band'), False)	(('top band', 'below', 'panels'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('handrails', 'above', 'panels'), False)	(('panels', 'below', 'handrails'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('toe kick', 'above', 'handrails'), False)	(('handrails', 'below', 'toe kick'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('flooring', 'above', 'toe kick'), False)	(('toe kick', 'below', 'flooring'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('car operating panel', 'above', 'floor indicator'), False)	(('floor indicator', 'below', 'car operating panel'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('car operating panel', 'requires', 'door cladding'), False)	(('door cladding', 'required by', 'car operating panel'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('ceiling and lighting', 'above', 'car operating panel'), True)	(('car operating panel', 'above', 'ceiling and lighting'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('ceiling and lighting', 'above', 'panels'), True)	(('panels', 'above', 'ceiling and lighting'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('top band', 'above', 'handrails'), True)	(('handrails', 'above', 'top band'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('panels', 'above', 'toe kick'), True)	(('toe kick', 'above', 'panels'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('handrails', 'above', 'flooring'), True)	(('flooring', 'above', 'handrails'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('panels', 'below', 'ceiling and lighting'), True)	(('ceiling and lighting', 'below', 'panels'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('handrails', 'below', 'top band'), True)	(('top band', 'below', 'handrails'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('toe kick', 'below', 'panels'), True)	(('panels', 'below', 'toe kick'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('flooring', 'below', 'handrails'), True)	(('handrails', 'below', 'flooring'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('car operating panel', 'below', 'ceiling and lighting'), True)	(('ceiling and lighting', 'below', 'car operating panel'), False)
Constraint 4 (True antecedent)	('ceiling and lighting', 'above', 'top band')('top band', 'above', 'handrails')	(('ceiling and lighting', 'above', 'handrails'), True)
Constraint 4 (True antecedent)	('ceiling and lighting', 'above', 'panels')('panels', 'above', 'toe kick')	(('ceiling and lighting', 'above', 'toe kick'), True)
Constraint 4 (True antecedent)	('top band', 'above', 'panels')('panels', 'above', 'toe kick')	(('top band', 'above', 'toe kick'), True)
Constraint 4 (True antecedent)	('top band', 'above', 'handrails')('handrails', 'above', 'flooring')	(('top band', 'above', 'flooring'), True)
Constraint 4 (True antecedent)	('panels', 'above', 'handrails')('handrails', 'above', 'flooring')	(('panels', 'above', 'flooring'), True)
Constraint 4 (True antecedent)	('handrails', 'below', 'panels')('panels', 'below', 'ceiling and lighting')	(('handrails', 'below', 'ceiling and lighting'), True)
Constraint 4 (True antecedent)	('toe kick', 'below', 'handrails')('handrails', 'below', 'top band')	(('toe kick', 'below', 'top band'), True)
Constraint 4 (True antecedent)	('toe kick', 'below', 'panels')('panels', 'below', 'ceiling and lighting')	(('toe kick', 'below', 'ceiling and lighting'), True)
Constraint 4 (True antecedent)	('flooring', 'below', 'toe kick')('toe kick', 'below', 'panels')	(('flooring', 'below', 'panels'), True)
Constraint 4 (True antecedent)	('flooring', 'below', 'handrails')('handrails', 'below', 'top band')	(('flooring', 'below', 'top band'), True)
Round 3 ...
Constraint 2: x rln y -> NOT(y rln x)	(('ceiling and lighting', 'above', 'handrails'), True)	(('handrails', 'above', 'ceiling and lighting'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('ceiling and lighting', 'above', 'toe kick'), True)	(('toe kick', 'above', 'ceiling and lighting'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('top band', 'above', 'toe kick'), True)	(('toe kick', 'above', 'top band'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('top band', 'above', 'flooring'), True)	(('flooring', 'above', 'top band'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('panels', 'above', 'flooring'), True)	(('flooring', 'above', 'panels'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('handrails', 'below', 'ceiling and lighting'), True)	(('ceiling and lighting', 'below', 'handrails'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('toe kick', 'below', 'top band'), True)	(('top band', 'below', 'toe kick'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('toe kick', 'below', 'ceiling and lighting'), True)	(('ceiling and lighting', 'below', 'toe kick'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('flooring', 'below', 'panels'), True)	(('panels', 'below', 'flooring'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('flooring', 'below', 'top band'), True)	(('top band', 'below', 'flooring'), False)
Constraint 4 (True antecedent)	('ceiling and lighting', 'above', 'top band')('top band', 'above', 'flooring')	(('ceiling and lighting', 'above', 'flooring'), True)
Constraint 4 (True antecedent)	('flooring', 'below', 'toe kick')('toe kick', 'below', 'ceiling and lighting')	(('flooring', 'below', 'ceiling and lighting'), True)
Round 4 ...
Constraint 2: x rln y -> NOT(y rln x)	(('ceiling and lighting', 'above', 'flooring'), True)	(('flooring', 'above', 'ceiling and lighting'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('flooring', 'below', 'ceiling and lighting'), True)	(('ceiling and lighting', 'below', 'flooring'), False)
Round 5 ...
elevator worker_102...Round 1 ...
Constraint 1: x rln y <-> y rln x	(('ceiling and lighting', 'connects', 'panels'), True)	(('panels', 'connects', 'ceiling and lighting'), True)
Constraint 1: x rln y <-> y rln x	(('ceiling and lighting', 'connects', 'door cladding'), True)	(('door cladding', 'connects', 'ceiling and lighting'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('ceiling and lighting', 'above', 'flooring'), True)	(('flooring', 'above', 'ceiling and lighting'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('ceiling and lighting', 'above', 'flooring'), True)	(('flooring', 'below', 'ceiling and lighting'), True)
Constraint 1: x rln y <-> y rln x	(('panels', 'connects', 'flooring'), True)	(('flooring', 'connects', 'panels'), True)
Constraint 1: x rln y <-> y rln x	(('handrails', 'next to', 'door cladding'), True)	(('door cladding', 'next to', 'handrails'), True)
Constraint 1: x rln y <-> y rln x	(('door cladding', 'next to', 'car operating panel'), True)	(('car operating panel', 'next to', 'door cladding'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('floor indicator', 'above', 'car operating panel'), True)	(('car operating panel', 'above', 'floor indicator'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('floor indicator', 'above', 'car operating panel'), True)	(('car operating panel', 'below', 'floor indicator'), True)
Round 2 ...
Constraint 3: x rln y <-> y inverse(rln) x	(('flooring', 'above', 'ceiling and lighting'), False)	(('ceiling and lighting', 'below', 'flooring'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('car operating panel', 'above', 'floor indicator'), False)	(('floor indicator', 'below', 'car operating panel'), False)
Round 3 ...
flashlight worker_101...Round 1 ...
Constraint 1: x rln y <-> y rln x	(('switch', 'connects', 'case'), True)	(('case', 'connects', 'switch'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('case', 'surrounds', 'protective glass'), True)	(('protective glass', 'surrounds', 'case'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('case', 'surrounds', 'protective glass'), True)	(('protective glass', 'surrounded by', 'case'), True)
Constraint 1: x rln y <-> y rln x	(('protective glass', 'connects', 'reflector'), True)	(('reflector', 'connects', 'protective glass'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('reflector', 'surrounds', 'bulb'), True)	(('bulb', 'surrounds', 'reflector'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('reflector', 'surrounds', 'bulb'), True)	(('bulb', 'surrounded by', 'reflector'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('reflector', 'behind', 'protective glass'), True)	(('protective glass', 'behind', 'reflector'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('reflector', 'behind', 'protective glass'), True)	(('protective glass', 'in front of', 'reflector'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('case', 'surrounds', 'reflector'), True)	(('reflector', 'surrounds', 'case'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('case', 'surrounds', 'reflector'), True)	(('reflector', 'surrounded by', 'case'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('case', 'surrounds', 'bulb'), True)	(('bulb', 'surrounds', 'case'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('case', 'surrounds', 'bulb'), True)	(('bulb', 'surrounded by', 'case'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('case', 'surrounds', 'batteries'), True)	(('batteries', 'surrounds', 'case'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('case', 'surrounds', 'batteries'), True)	(('batteries', 'surrounded by', 'case'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('bulb', 'requires', 'batteries'), True)	(('batteries', 'requires', 'bulb'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('bulb', 'requires', 'batteries'), True)	(('batteries', 'required by', 'bulb'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('batteries', 'behind', 'bulb'), True)	(('bulb', 'behind', 'batteries'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('batteries', 'behind', 'bulb'), True)	(('bulb', 'in front of', 'batteries'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('metal spring', 'behind', 'batteries'), True)	(('batteries', 'behind', 'metal spring'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('metal spring', 'behind', 'batteries'), True)	(('batteries', 'in front of', 'metal spring'), True)
Constraint 1: x rln y <-> y rln x	(('metal spring', 'connects', 'batteries'), True)	(('batteries', 'connects', 'metal spring'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('metal spring', 'surrounds', 'case'), True)	(('case', 'surrounds', 'metal spring'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('metal spring', 'surrounds', 'case'), True)	(('case', 'surrounded by', 'metal spring'), True)
Constraint 4 (True antecedent)	('metal spring', 'behind', 'batteries')('batteries', 'behind', 'bulb')	(('metal spring', 'behind', 'bulb'), True)
Constraint 4 (True antecedent)	('metal spring', 'surrounds', 'case')('case', 'surrounds', 'protective glass')	(('metal spring', 'surrounds', 'protective glass'), True)
Constraint 4 (True antecedent)	('metal spring', 'surrounds', 'case')('case', 'surrounds', 'reflector')	(('metal spring', 'surrounds', 'reflector'), True)
Constraint 4 (True antecedent)	('metal spring', 'surrounds', 'case')('case', 'surrounds', 'bulb')	(('metal spring', 'surrounds', 'bulb'), True)
Constraint 4 (True antecedent)	('metal spring', 'surrounds', 'case')('case', 'surrounds', 'batteries')	(('metal spring', 'surrounds', 'batteries'), True)
Constraint 4 (True antecedent)	('protective glass', 'surrounded by', 'case')('case', 'surrounded by', 'metal spring')	(('protective glass', 'surrounded by', 'metal spring'), True)
Constraint 4 (True antecedent)	('bulb', 'surrounded by', 'case')('case', 'surrounded by', 'metal spring')	(('bulb', 'surrounded by', 'metal spring'), True)
Constraint 4 (True antecedent)	('reflector', 'surrounded by', 'case')('case', 'surrounded by', 'metal spring')	(('reflector', 'surrounded by', 'metal spring'), True)
